Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal,round_teamqual
36.0,4.4,6.8,0.0,11.2,2023,68,49,False,False,True,False,False
21.0,4.6,7.266,0.0,11.866,2023,68,49,False,False,True,False,False
95.0,4.2,6.966,0.0,11.166,2023,611,22,False,False,True,False,False
21.0,4.2,5.6,0.0,9.8,2023,61,78,False,False,True,False,False
84.0,4.4,7.1,0.1,11.4,2023,528,22,False,False,True,False,False
0.0,5.1,8.266,0.0,13.366,2022,546,30,False,False,False,True,False
21.0,5.2,8.166,0.1,13.266,2022,495,30,False,False,True,False,False
17.0,5.6,7.8,0.1,13.3,2023,495,30,False,False,True,False,False
13.0,4.9,7.833,0.0,12.733,2023,596,15,False,False,True,False,False
0.0,5.1,7.8,0.0,12.9,2023,449,88,False,False,True,False,False
0.0,5.1,7.6,0.1,12.6,2023,449,88,False,True,False,False,False
8.0,5.5,8.2,0.0,13.7,2022,636,88,True,False,False,False,False
6.0,5.7,8.1,0.0,13.8,2022,636,88,False,False,True,False,False
0.0,5.7,8.033,0.0,13.733,2022,636,88,False,False,False,True,False
2.0,5.4,8.1,0.0,13.5,2023,636,88,False,True,False,False,False
8.0,5.4,7.35,0.2,12.55,2023,636,88,False,False,True,False,False
0.0,5.7,8.4,0.0,14.1,2022,636,88,False,False,True,False,False
0.0,5.7,8.55,0.0,14.25,2022,636,88,False,True,False,False,False
2.0,5.5,8.15,0.0,13.65,2023,636,88,True,False,False,False,False
5.0,5.6,7.8,0.0,13.4,2023,636,88,True,False,False,False,False
5.0,5.5,8.166,0.0,13.666,2023,636,88,False,True,False,False,False
5.0,5.7,8.1,0.0,13.8,2023,636,88,False,False,True,False,False
0.0,5.5,8.166,0.1,13.566,2023,636,88,False,False,False,True,False
0.0,5.9,8.25,0.1,14.05,2023,636,88,False,False,True,False,False
0.0,5.9,8.2,0.0,14.1,2023,636,88,False,True,False,False,False
2.0,5.6,7.866,0.0,13.466,2022,360,88,False,False,True,False,False
1.0,5.6,7.9,0.0,13.5,2022,360,88,False,True,False,False,False
0.0,5.6,7.5,0.0,13.1,2022,360,88,False,False,True,False,False
0.0,5.6,7.4,0.0,13.0,2022,360,88,False,True,False,False,False
5.0,5.5,7.55,0.0,13.05,2022,360,88,True,False,False,False,False
8.0,5.5,7.55,0.0,13.05,2023,360,88,True,False,False,False,False
0.0,5.6,7.55,0.0,13.15,2023,360,88,False,False,True,False,False
0.0,5.6,7.9,0.0,13.5,2023,360,88,False,True,False,False,False
11.0,5.6,7.1,0.0,12.7,2023,360,88,True,False,False,False,False
31.0,4.3,6.367,0.0,10.667,2023,276,89,False,False,True,False,False
11.0,4.5,6.5,0.0,11.0,2022,276,89,False,False,True,False,False
21.0,4.6,6.95,0.0,11.55,2022,276,89,False,False,True,False,False
0.0,4.8,7.133,0.0,11.933,2023,276,89,False,False,True,False,False
25.0,4.6,6.966,0.0,11.566,2023,276,89,False,False,True,False,False
29.0,4.4,6.966,0.0,11.366,2023,276,89,False,False,True,False,False
12.0,4.8,6.8,0.0,11.6,2023,276,89,False,False,True,False,False
6.0,4.9,8.066,0.3,12.666,2022,413,88,False,True,False,False,False
3.0,4.9,8.3,0.0,13.2,2022,413,88,False,False,True,False,False
0.0,4.8,7.95,0.0,12.75,2022,413,88,False,False,True,False,False
0.0,4.9,7.4,0.1,12.2,2022,413,88,False,True,False,False,False
14.0,4.8,7.9,0.2,12.5,2022,413,88,True,False,False,False,False
0.0,5.0,6.15,0.6,10.55,2023,413,88,False,False,True,False,False
0.0,4.9,6.85,0.5,11.25,2023,413,88,False,True,False,False,False
19.0,5.0,7.1,0.1,12.0,2023,413,88,True,False,False,False,False
29.0,4.3,7.066,0.0,11.366,2023,363,51,False,False,True,False,False
24.0,4.5,6.7,0.1,11.1,2023,363,51,False,False,True,False,False
102.0,4.2,6.7,0.0,10.9,2023,363,51,False,False,True,False,False
25.0,4.2,7.55,0.0,11.75,2022,336,31,False,False,True,False,False
95.0,4.2,6.866,0.0,11.066,2022,582,81,False,False,True,False,False
36.0,3.5,5.25,0.0,8.75,2022,42,79,False,False,True,False,False
43.0,2.9,6.366,0.0,9.266,2023,43,79,False,False,True,False,False
23.0,4.3,7.1,0.0,11.4,2023,83,31,False,False,True,False,False
136.0,4.3,7.166,0.3,11.166,2023,475,61,False,False,True,False,False
9.0,4.5,7.8,0.0,12.3,2023,475,61,False,False,True,False,False
8.0,4.5,7.566,0.0,12.066,2023,475,61,False,True,False,False,False
8.0,4.5,7.566,0.0,12.066,2023,475,61,False,True,False,False,False
7.0,4.9,7.633,0.1,12.433,2023,475,61,False,False,True,False,False
7.0,4.9,7.633,0.1,12.433,2023,475,61,False,False,True,False,False
56.0,4.4,7.533,0.0,11.933,2023,475,61,False,False,True,False,False
35.0,4.6,6.0,0.6,10.0,2023,98,48,False,False,True,False,False
70.0,5.2,7.233,0.1,12.333,2022,725,87,False,False,True,False,False
13.0,5.0,6.266,0.1,11.166,2022,725,87,False,False,True,False,False
50.0,5.1,7.133,0.2,12.033,2022,725,87,False,False,True,False,False
138.0,4.3,5.9,0.0,10.2,2022,222,36,False,False,True,False,False
15.0,4.5,6.733,0.4,10.833,2022,222,36,False,False,True,False,False
52.0,4.4,7.6,0.0,12.0,2022,222,36,False,False,True,False,False
137.0,4.3,6.866,0.0,11.166,2023,222,36,False,False,True,False,False
7.0,4.3,7.3,0.0,11.6,2023,222,36,False,True,False,False,False
8.0,4.7,7.7,0.0,12.4,2023,222,36,False,False,True,False,False
81.0,4.6,7.7,0.1,12.2,2022,628,86,False,False,True,False,False
9.0,4.8,7.666,0.0,12.466,2022,628,86,False,False,True,False,False
3.0,4.8,7.85,0.0,12.65,2022,628,86,False,False,True,False,False
3.0,4.7,7.7,0.0,12.4,2022,628,86,False,True,False,False,False
12.0,4.7,7.366,0.0,12.066,2023,628,86,False,False,True,False,False
61.0,4.5,7.3,0.0,11.8,2022,628,86,False,False,True,False,False
111.0,4.9,7.2,0.3,11.8,2023,628,86,False,False,True,False,False
3.0,5.0,7.566,0.0,12.566,2023,628,86,False,True,False,False,False
6.0,4.9,7.6,0.0,12.5,2023,628,86,False,False,True,False,False
58.0,5.0,7.033,0.1,11.933,2023,628,86,False,False,True,False,False
10.0,4.7,7.2,0.0,11.9,2023,628,86,False,False,True,False,False
64.0,4.9,7.6,0.0,12.5,2022,552,7,False,False,True,False,False
121.0,4.8,7.2,0.3,11.7,2023,552,7,False,False,True,False,False
12.0,4.3,6.966,0.0,11.266,2022,490,49,False,False,True,False,False
9.0,4.7,7.85,0.0,12.55,2022,135,31,False,False,True,False,False
8.0,4.7,7.5,0.0,12.2,2022,135,74,True,False,False,False,False
16.0,4.7,7.55,0.0,12.25,2022,135,74,False,False,True,False,False
43.0,4.5,6.266,0.3,10.466,2023,730,55,False,False,True,False,False
103.0,4.5,7.366,0.0,11.866,2022,555,89,False,False,True,False,False
17.0,4.6,7.167,0.0,11.767,2023,555,89,False,False,True,False,False
15.0,4.4,7.466,0.0,11.866,2022,555,89,False,False,True,False,False
8.0,4.6,7.366,0.0,11.966,2022,555,89,False,False,True,False,False
5.0,4.5,7.433,0.0,11.933,2022,555,89,False,True,False,False,False
21.0,4.4,7.666,0.0,12.066,2023,49,49,False,False,True,False,False
22.0,4.5,7.333,0.0,11.833,2023,49,49,False,False,True,False,False
16.0,4.4,6.066,0.0,10.466,2023,49,49,True,False,False,False,False
79.0,4.4,7.833,0.0,12.233,2022,623,5,False,False,True,False,False
71.0,4.3,7.466,0.1,11.666,2022,623,5,False,False,True,False,False
66.0,4.6,7.866,0.0,12.466,2023,623,5,False,False,True,False,False
23.0,4.4,7.233,0.0,11.633,2023,623,5,True,False,False,False,False
68.0,4.4,7.333,0.0,11.733,2023,623,5,False,False,True,False,False
22.0,4.5,7.166,0.0,11.666,2023,626,50,False,False,True,False,False
2.0,5.7,7.266,0.0,12.966,2023,654,68,False,True,False,False,False
10.0,5.7,7.233,0.0,12.933,2023,654,68,False,False,True,False,False
6.0,5.5,7.033,0.0,12.533,2023,660,68,False,True,False,False,False
6.0,5.5,7.6,0.0,13.1,2023,660,68,False,False,True,False,False
4.0,5.5,7.466,0.0,12.966,2023,660,68,True,False,False,False,False
15.0,5.0,7.55,0.1,12.45,2023,107,88,True,False,False,False,False
0.0,4.2,6.8,0.0,11.0,2023,612,77,False,False,True,False,False
25.0,3.9,6.866,0.0,10.766,2023,612,77,False,False,True,False,False
82.0,4.2,7.166,0.0,11.366,2022,612,77,False,False,True,False,False
19.0,4.2,7.566,0.0,11.766,2023,612,77,False,False,True,False,False
21.0,4.2,7.1,0.0,11.3,2023,612,77,False,False,True,False,False
9.0,5.6,8.033,0.0,13.633,2022,33,31,True,False,False,False,False
73.0,5.4,7.2,0.3,12.3,2022,33,31,False,False,True,False,False
0.0,5.3,7.833,0.0,13.133,2022,33,31,False,False,False,True,False
4.0,5.2,8.0,0.0,13.2,2022,33,31,False,True,False,False,False
3.0,5.3,7.75,0.0,13.05,2022,33,31,False,False,True,False,False
7.0,5.5,8.033,0.0,13.533,2022,33,31,False,False,True,False,False
3.0,5.5,7.966,0.1,13.366,2022,33,31,False,False,False,True,False
8.0,5.5,7.733,0.0,13.233,2023,33,31,True,False,False,False,False
8.0,4.9,7.766,0.0,12.666,2023,33,31,False,True,False,False,False
9.0,5.6,8.033,0.0,13.633,2023,33,31,False,False,True,False,False
0.0,5.6,8.033,0.0,13.633,2023,33,31,False,False,False,True,False
1.0,5.5,8.4,0.0,13.9,2023,33,31,False,True,False,False,False
1.0,5.5,8.2,0.0,13.7,2023,33,31,False,False,True,False,False
2.0,5.6,8.066,0.0,13.666,2023,33,31,False,True,False,False,False
4.0,5.5,7.966,0.0,13.466,2023,33,31,False,False,True,False,False
9.0,5.1,6.95,0.0,12.05,2022,33,26,True,False,False,False,False
1.0,5.6,7.766,0.0,13.366,2022,33,26,False,True,False,False,False
1.0,5.6,7.85,0.0,13.45,2022,33,26,False,False,True,False,False
60.0,4.4,7.4,0.0,11.8,2022,170,36,False,False,True,False,False
21.0,4.6,7.4,0.3,11.7,2023,170,36,False,False,True,False,False
67.0,4.7,7.066,0.0,11.766,2023,170,36,False,False,True,False,False
14.0,5.7,7.2,0.0,12.9,2023,588,48,True,False,False,False,False
16.0,5.8,7.533,0.0,13.333,2023,588,48,False,False,True,False,False
0.0,5.7,7.133,0.0,12.833,2023,588,48,False,False,False,True,False
33.0,5.0,8.0,0.0,13.0,2022,79,35,False,False,True,False,False
5.0,5.0,7.933,0.0,12.933,2023,79,35,False,True,False,False,False
7.0,5.0,8.0,0.0,13.0,2023,79,35,False,False,True,False,False
24.0,5.0,7.566,0.0,12.566,2023,79,35,False,False,True,False,False
15.0,4.6,7.366,0.0,11.966,2023,599,29,False,False,True,False,False
42.0,4.3,6.366,0.3,10.366,2023,598,29,False,False,True,False,False
1.0,5.2,8.433,0.0,13.633,2023,110,48,False,True,False,False,False
1.0,5.2,8.366,0.0,13.566,2023,110,48,False,False,True,False,False
21.0,4.3,7.45,0.0,11.75,2022,634,72,False,False,True,False,False
21.0,4.3,6.8,0.0,11.1,2023,635,72,False,False,True,False,False
12.0,4.4,7.533,0.0,11.933,2023,635,72,False,False,True,False,False
8.0,5.5,7.033,0.0,12.533,2022,736,39,False,True,False,False,False
9.0,5.6,7.833,0.0,13.433,2022,736,39,False,False,True,False,False
21.0,5.5,7.2,0.4,12.3,2022,736,39,False,False,False,True,False
2.0,5.7,7.566,0.0,13.266,2023,736,39,True,False,False,False,False
8.0,5.7,7.333,0.3,12.733,2023,736,39,False,True,False,False,False
6.0,5.7,7.566,0.0,13.266,2023,736,39,False,False,True,False,False
121.0,4.5,7.233,0.1,11.633,2022,474,87,False,False,True,False,False
44.0,4.3,7.8,0.0,12.1,2023,472,44,False,False,True,False,False
56.0,4.3,7.633,0.0,11.933,2022,473,44,False,False,True,False,False
107.0,4.3,7.533,0.0,11.833,2023,473,44,False,False,True,False,False
26.0,4.4,7.35,0.0,11.75,2022,700,31,False,False,True,False,False
16.0,4.6,7.1,0.0,11.7,2023,700,31,False,False,True,False,False
67.0,4.3,7.5,0.1,11.7,2022,136,5,False,False,True,False,False
140.0,4.7,6.3,0.0,11.0,2023,300,87,False,False,True,False,False
69.0,4.9,6.833,0.0,11.733,2023,300,87,False,False,True,False,False
10.0,4.3,7.866,0.0,12.166,2023,137,5,False,False,True,False,False
110.0,4.9,7.066,0.2,11.766,2022,537,18,False,False,True,False,False
100.0,4.8,6.433,0.4,10.833,2022,537,18,False,False,True,False,False
119.0,4.5,4.866,0.6,8.766,2023,537,18,False,False,True,False,False
5.0,4.3,7.85,0.0,12.15,2023,224,66,False,False,True,False,False
8.0,4.3,6.7,0.0,11.0,2023,224,66,False,True,False,False,False
75.0,4.4,7.166,0.0,11.566,2022,224,66,False,False,True,False,False
14.0,3.8,5.6,0.0,9.4,2022,224,66,False,False,True,False,False
18.0,4.5,7.3,0.0,11.8,2022,224,66,False,False,True,False,False
30.0,3.6,6.633,0.3,9.933,2023,224,66,False,False,True,False,False
37.0,3.7,7.233,0.0,10.933,2023,498,77,False,False,True,False,False
111.0,3.7,7.1,0.3,10.5,2023,498,77,False,False,True,False,False
16.0,4.3,7.166,0.0,11.466,2023,151,60,False,False,True,False,False
39.0,4.7,6.4,0.3,10.8,2023,291,48,False,False,True,False,False
18.0,5.0,7.733,0.0,12.733,2022,456,29,True,False,False,False,False
32.0,5.2,7.866,0.0,13.066,2022,456,29,False,False,True,False,False
4.0,5.1,7.5,0.0,12.6,2022,456,29,False,False,True,False,False
5.0,5.1,7.733,0.0,12.833,2022,456,29,False,True,False,False,False
15.0,5.2,7.666,0.0,12.866,2022,456,29,False,False,True,False,False
11.0,4.8,6.5,0.1,11.2,2022,456,29,False,False,True,False,False
7.0,5.0,6.95,0.0,11.95,2022,456,29,False,True,False,False,False
7.0,5.0,7.85,0.3,12.55,2022,456,29,False,False,True,False,False
15.0,5.2,7.3,0.2,12.3,2023,456,29,True,False,False,False,False
32.0,5.2,7.266,0.1,12.366,2023,456,29,False,False,True,False,False
15.0,4.9,7.733,0.0,12.633,2023,389,65,False,False,True,False,False
128.0,4.7,6.766,0.0,11.466,2023,388,65,False,False,True,False,False
31.0,4.1,6.333,0.0,10.433,2023,696,36,False,False,True,False,False
16.0,5.0,7.35,0.0,12.35,2023,81,32,False,False,True,False,False
13.0,4.6,7.633,0.0,12.233,2023,570,84,False,False,True,False,False
11.0,4.6,7.333,0.0,11.933,2023,570,84,True,False,False,False,False
60.0,4.8,7.766,0.0,12.566,2022,569,84,False,False,True,False,False
108.0,4.6,7.233,0.0,11.833,2023,569,84,False,False,True,False,False
10.0,4.7,7.6,0.0,12.3,2023,569,84,False,False,True,False,False
17.0,4.5,7.266,0.1,11.666,2023,569,84,False,False,True,False,False
20.0,4.5,7.366,0.0,11.866,2023,569,84,False,False,True,False,False
10.0,4.6,7.166,0.0,11.766,2023,569,84,True,False,False,False,False
11.0,4.6,8.0,0.0,12.6,2023,571,84,False,False,True,False,False
7.0,4.6,7.233,0.1,11.733,2023,571,84,False,True,False,False,False
7.0,4.8,7.1,0.1,11.8,2022,571,84,False,False,True,False,False
6.0,4.6,7.55,0.0,12.15,2022,571,84,False,True,False,False,False
9.0,4.4,7.066,0.0,11.466,2022,571,84,False,False,True,False,False
17.0,4.7,7.733,0.0,12.433,2023,571,84,False,False,True,False,False
15.0,4.0,6.5,0.3,10.2,2022,613,29,False,False,True,False,False
0.0,4.7,8.033,0.4,12.333,2023,319,13,False,False,False,False,True
17.0,4.7,7.5,0.0,12.2,2022,319,13,False,False,True,False,False
38.0,4.0,7.4,0.0,11.4,2022,303,31,False,False,True,False,False
32.0,4.1,7.15,0.3,10.95,2023,303,31,False,False,True,False,False
13.0,5.0,7.866,0.0,12.866,2023,196,30,False,False,True,False,False
24.0,4.8,4.433,0.0,9.233,2023,196,30,False,False,True,False,False
4.0,4.8,8.066,0.2,12.666,2023,196,30,False,True,False,False,False
2.0,4.9,8.15,0.0,13.05,2023,196,30,False,False,True,False,False
112.0,5.1,6.7,0.0,11.8,2023,78,87,False,False,True,False,False
24.0,4.9,6.366,0.0,11.266,2023,78,87,False,False,True,False,False
48.0,4.9,7.166,0.0,12.066,2023,78,87,False,False,True,False,False
30.0,4.3,7.433,0.1,11.633,2023,673,91,False,False,True,False,False
46.0,3.6,6.6,0.0,10.2,2023,674,91,False,False,True,False,False
39.0,4.5,6.9,0.0,11.4,2022,30,31,False,False,True,False,False
50.0,4.9,7.766,0.0,12.666,2023,145,13,False,False,True,False,False
5.0,5.0,7.9,0.0,12.9,2022,145,13,False,True,False,False,False
2.0,5.0,8.0,0.0,13.0,2022,145,13,False,False,True,False,False
15.0,4.8,7.633,0.1,12.333,2023,145,13,False,False,True,False,False
141.0,4.5,5.633,0.1,10.033,2022,185,50,False,False,True,False,False
9.0,5.3,7.467,0.0,12.767,2023,185,50,False,False,True,False,False
60.0,5.5,7.033,0.0,12.533,2023,185,50,False,False,True,False,False
6.0,4.9,7.466,0.0,12.366,2023,185,50,False,True,False,False,False
10.0,5.0,7.7,0.3,12.4,2023,185,50,False,False,True,False,False
6.0,4.9,7.333,0.0,12.233,2023,185,50,True,False,False,False,False
30.0,3.2,6.066,0.3,8.966,2023,467,38,False,False,True,False,False
20.0,5.1,7.5,0.0,12.6,2022,726,50,True,False,False,False,False
27.0,5.2,7.9,0.0,13.1,2022,726,50,False,False,True,False,False
3.0,5.2,8.067,0.0,13.267,2023,726,50,False,True,False,False,False
5.0,5.0,8.367,0.0,13.367,2023,726,50,False,False,True,False,False
3.0,5.1,8.066,0.0,13.166,2023,726,50,False,False,True,False,False
6.0,5.2,7.333,0.0,12.533,2023,726,50,False,True,False,False,False
13.0,5.3,7.6,0.0,12.9,2023,726,50,True,False,False,False,False
28.0,5.3,7.7,0.0,13.0,2023,726,50,False,False,True,False,False
84.0,4.0,7.4,0.1,11.3,2022,448,61,False,False,True,False,False
113.0,4.2,7.6,0.1,11.7,2022,506,90,False,False,True,False,False
14.0,4.2,6.85,0.1,10.95,2023,506,90,True,False,False,False,False
25.0,4.2,6.95,0.0,11.15,2023,506,90,False,False,True,False,False
0.0,4.4,6.567,0.0,10.967,2023,505,90,False,False,False,False,True
0.0,4.6,7.5,0.0,12.1,2023,517,88,False,False,True,False,False
0.0,4.6,7.35,0.1,11.85,2023,517,88,False,True,False,False,False
18.0,4.3,7.45,0.1,11.65,2023,437,31,False,False,True,False,False
97.0,4.9,7.133,0.0,12.033,2023,717,84,False,False,True,False,False
5.0,5.2,7.633,0.0,12.833,2023,721,84,False,True,False,False,False
0.0,5.0,8.033,0.0,13.033,2023,721,84,False,False,True,False,False
33.0,4.1,7.333,0.0,11.433,2023,346,76,False,False,True,False,False
28.0,4.1,6.95,0.0,11.05,2022,346,75,False,False,True,False,False
27.0,4.1,7.266,0.0,11.366,2023,346,75,False,False,True,False,False
11.0,4.1,7.4,0.0,11.5,2023,346,75,True,False,False,False,False
3.0,5.0,7.8,0.0,12.8,2023,661,50,False,True,False,False,False
7.0,5.0,8.033,0.0,13.033,2023,661,50,False,False,True,False,False
5.0,5.0,7.933,0.0,12.933,2023,661,50,True,False,False,False,False
0.0,5.3,6.767,0.1,11.967,2023,63,11,False,False,False,False,True
34.0,4.2,7.033,0.1,11.133,2023,718,84,False,False,True,False,False
148.0,4.3,5.9,0.0,10.2,2023,716,84,False,False,True,False,False
23.0,4.6,7.2,0.0,11.8,2023,716,84,False,False,True,False,False
31.0,4.2,7.433,0.0,11.633,2023,720,84,False,False,True,False,False
2.0,5.9,8.1,0.0,14.0,2023,348,88,True,False,False,False,False
0.0,6.1,8.25,0.0,14.35,2023,348,88,False,False,True,False,False
0.0,6.1,8.05,0.1,14.05,2023,348,88,False,True,False,False,False
1.0,5.3,8.3,0.0,13.6,2023,348,88,True,False,False,False,False
1.0,6.1,8.133,0.0,14.233,2023,348,88,False,True,False,False,False
1.0,6.1,8.0,0.3,13.8,2023,348,88,False,False,True,False,False
29.0,4.3,7.35,0.0,11.65,2022,195,31,False,False,True,False,False
10.0,4.8,6.6,0.0,11.4,2023,402,88,True,False,False,False,False
98.0,4.3,7.7,0.0,12.0,2022,455,28,False,False,True,False,False
8.0,4.6,7.133,0.1,11.633,2023,455,28,False,True,False,False,False
8.0,4.7,7.833,0.0,12.533,2023,455,28,False,False,True,False,False
5.0,4.7,7.833,0.0,12.533,2023,455,28,True,False,False,False,False
45.0,4.0,6.95,0.0,10.95,2022,457,31,False,False,True,False,False
31.0,4.5,7.15,0.0,11.65,2022,127,31,False,False,True,False,False
114.0,3.4,6.166,0.1,9.466,2022,80,51,False,False,True,False,False
22.0,3.9,5.733,0.0,9.633,2023,614,29,False,False,True,False,False
33.0,3.9,7.3,0.0,11.2,2023,616,29,False,False,True,False,False
28.0,4.2,7.166,0.0,11.366,2023,387,65,False,False,True,False,False
15.0,4.2,6.866,0.3,10.766,2023,387,65,True,False,False,False,False
21.0,4.2,7.2,0.0,11.4,2023,431,56,False,False,True,False,False
25.0,4.4,6.45,0.0,10.85,2023,548,8,False,False,True,False,False
51.0,4.8,7.833,0.0,12.633,2022,146,56,False,False,True,False,False
32.0,5.1,7.766,0.0,12.866,2023,146,56,False,False,True,False,False
0.0,5.0,7.833,0.0,12.833,2023,146,56,False,False,False,True,False
0.0,4.9,8.1,0.0,13.0,2023,146,56,False,False,False,False,True
4.0,5.0,8.0,0.1,12.9,2023,146,56,False,False,True,False,False
38.0,5.1,5.9,0.1,10.9,2023,146,56,False,False,True,False,False
14.0,5.3,7.25,0.0,12.55,2023,246,88,True,False,False,False,False
0.0,5.4,7.4,0.1,12.7,2023,246,88,False,False,True,False,False
0.0,5.4,7.65,0.0,13.05,2023,246,88,False,True,False,False,False
9.0,5.4,7.6,0.1,12.9,2023,246,88,True,False,False,False,False
105.0,4.1,7.733,0.0,11.833,2022,466,82,False,False,True,False,False
7.0,5.0,7.666,0.0,12.666,2023,298,15,False,False,True,False,False
4.0,5.0,7.866,0.0,12.866,2023,298,15,True,False,False,False,False
96.0,4.5,7.533,0.0,12.033,2022,645,1,False,False,True,False,False
16.0,4.5,7.3,0.0,11.8,2023,645,1,False,False,True,False,False
36.0,4.7,8.2,0.0,12.9,2022,314,5,False,False,True,False,False
9.0,4.7,7.75,0.0,12.45,2023,314,5,False,False,True,False,False
36.0,4.7,8.033,0.3,12.433,2022,314,5,False,False,True,False,False
93.0,4.6,6.533,0.0,11.133,2022,341,61,False,False,True,False,False
18.0,4.6,7.2,0.4,11.4,2023,342,61,False,False,True,False,False
18.0,4.6,7.2,0.4,11.4,2023,342,61,False,False,True,False,False
11.0,4.6,7.85,0.0,12.45,2022,342,61,False,False,True,False,False
11.0,4.6,7.85,0.0,12.45,2022,342,61,False,False,True,False,False
111.0,4.1,7.633,0.0,11.733,2022,609,29,False,False,True,False,False
43.0,4.6,7.633,0.0,12.233,2022,609,29,False,False,True,False,False
0.0,5.0,7.467,0.0,12.467,2023,553,7,False,False,False,False,True
4.0,5.7,8.166,0.0,13.866,2022,488,46,True,False,False,False,False
6.0,5.6,7.933,0.0,13.533,2022,488,46,False,True,False,False,False
12.0,5.7,8.1,0.3,13.5,2022,488,46,False,False,True,False,False
0.0,5.7,8.266,0.0,13.966,2022,488,46,False,False,False,True,False
2.0,5.7,8.233,0.0,13.933,2022,488,46,False,True,False,False,False
1.0,5.7,8.133,0.0,13.833,2022,488,46,False,False,True,False,False
1.0,5.7,8.033,0.0,13.733,2022,488,46,False,False,False,True,False
16.0,4.5,6.733,0.4,10.833,2022,311,25,False,False,True,False,False
18.0,4.5,7.467,0.3,11.667,2023,424,84,False,False,True,False,False
86.0,5.0,7.266,0.1,12.166,2022,294,84,False,False,True,False,False
15.0,4.8,7.55,0.0,12.35,2023,441,11,False,False,True,False,False
15.0,4.5,6.967,0.0,11.467,2023,419,39,False,False,True,False,False
14.0,4.4,7.133,0.0,11.533,2023,419,39,False,False,True,False,False
30.0,4.7,6.3,0.1,10.9,2023,563,21,False,False,True,False,False
18.0,4.3,6.7,0.3,10.7,2023,563,21,False,False,True,False,False
49.0,4.4,7.633,0.0,12.033,2022,511,39,False,False,True,False,False
22.0,4.4,7.433,0.0,11.833,2022,511,39,False,False,False,True,False
13.0,4.2,6.733,0.1,10.833,2022,511,39,False,False,True,False,False
2.0,4.9,8.266,0.0,13.166,2023,234,65,False,True,False,False,False
5.0,4.9,8.133,0.0,13.033,2023,234,65,False,False,True,False,False
31.0,4.6,7.15,0.1,11.65,2023,235,32,False,False,True,False,False
49.0,4.6,8.066,0.0,12.666,2022,233,35,False,False,True,False,False
35.0,4.5,7.966,0.0,12.466,2022,233,35,False,False,True,False,False
27.0,4.7,7.833,0.0,12.533,2023,233,35,False,False,True,False,False
34.0,4.8,8.133,0.0,12.933,2022,699,46,False,False,True,False,False
4.0,6.0,7.766,0.0,13.766,2023,601,71,False,True,False,False,False
8.0,6.0,7.666,0.0,13.666,2023,601,71,False,False,True,False,False
1.0,5.7,7.9,0.0,13.6,2023,601,71,False,True,False,False,False
1.0,5.5,7.766,0.0,13.266,2023,601,71,False,False,True,False,False
3.0,5.9,7.666,0.0,13.566,2023,601,71,False,True,False,False,False
2.0,6.0,7.7,0.0,13.7,2023,601,71,False,False,True,False,False
59.0,4.1,6.1,0.1,10.1,2022,704,31,False,False,True,False,False
24.0,4.8,6.9,0.0,11.7,2023,60,65,False,False,True,False,False
49.0,2.6,5.433,0.0,8.033,2023,154,65,False,False,True,False,False
10.0,4.4,7.45,0.0,11.85,2022,318,92,True,False,False,False,False
29.0,4.4,6.85,0.3,10.95,2022,318,92,False,False,True,False,False
14.0,4.5,7.75,0.0,12.25,2022,317,31,False,False,True,False,False
34.0,4.1,6.75,0.0,10.85,2023,317,31,False,False,True,False,False
85.0,4.1,7.3,0.1,11.3,2022,383,36,False,False,True,False,False
35.0,4.1,7.133,0.0,11.233,2023,90,14,False,False,True,False,False
35.0,4.4,7.35,0.3,11.45,2022,447,31,False,False,True,False,False
127.0,4.6,6.933,0.0,11.533,2023,447,62,False,False,True,False,False
17.0,4.6,7.433,0.0,12.033,2023,447,62,False,False,True,False,False
31.0,4.1,5.733,0.1,9.733,2023,447,62,False,False,True,False,False
13.0,4.0,7.633,0.0,11.633,2023,447,62,False,False,True,False,False
23.0,4.0,7.3,0.0,11.3,2023,270,90,False,False,True,False,False
89.0,4.3,7.8,0.0,12.1,2022,410,1,False,False,True,False,False
45.0,4.3,6.233,0.3,10.233,2023,410,1,False,False,True,False,False
0.0,4.3,6.5,0.0,10.8,2023,269,90,False,False,False,False,True
15.0,4.8,7.933,0.0,12.733,2023,252,67,True,False,False,False,False
34.0,4.8,8.033,0.0,12.833,2023,252,67,False,False,True,False,False
19.0,4.8,7.9,0.0,12.7,2023,252,67,False,False,True,False,False
14.0,4.7,7.0,0.0,11.7,2023,392,28,False,False,True,False,False
5.0,5.3,7.333,0.0,12.633,2023,512,48,False,True,False,False,False
11.0,5.3,7.4,0.0,12.7,2023,512,48,False,False,True,False,False
36.0,4.7,5.6,0.4,9.9,2023,682,48,False,False,True,False,False
0.0,4.7,7.65,0.0,12.35,2022,544,88,False,False,True,False,False
0.0,5.0,7.3,0.1,12.2,2022,544,88,False,True,False,False,False
8.0,4.9,7.1,0.3,11.7,2023,544,88,True,False,False,False,False
9.0,5.1,7.7,0.0,12.8,2022,544,88,True,False,False,False,False
5.0,5.2,8.1,0.0,13.3,2023,544,88,True,False,False,False,False
0.0,5.2,8.2,0.0,13.4,2023,544,88,False,False,True,False,False
0.0,5.1,8.2,0.1,13.2,2023,544,88,False,True,False,False,False
