Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Carlo HÖRR,GER,2022-03-29,m,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",HB,2.0,5.3,8.5,0.0,13.8,13.8
Carlo HÖRR,GER,2022-03-29,m,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,16.0,5.2,7.9,0.0,13.1,13.100000000000001
Carlo HÖRR,GER,2022-03-29,m,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,27.0,5.3,4.65,0.0,9.95,9.95
Carlo HÖRR,GER,2022-03-29,m,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,14.0,5.0,8.35,0.0,13.35,13.35
Carlo HÖRR,GE2,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,23.0,5.3,8.3,0.1,13.5,13.500000000000002
Carlo HÖRR,GE2,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,43.0,5.3,7.0,0.0,12.3,12.3
Carlo HÖRR,GE2,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,43.0,5.2,7.6,0.0,12.8,12.8
Carlo HÖRR,GE2,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,14.0,5.1,8.15,0.0,13.25,13.25
Carlo HÖRR,GE2,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,22.0,5.0,8.3,0.0,13.3,13.3
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,80.0,5.0,7.7,0.1,12.6,12.6
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,49.0,4.8,8.166,0.0,12.966,12.966000000000001
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,20.0,5.3,8.766,0.0,14.066,14.065999999999999
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,115.0,2.2,7.066,4.0,5.266,5.266
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",SR,42.0,4.5,8.733,0.0,13.233,13.233
Karl IDESJOE,SWE,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,66.0,4.8,8.933,0.0,13.733,13.733
Karl IDESJOE,SWE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,45.0,4.2,6.066,0.0,10.266,10.266
Karl IDESJOE,SWE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,19.0,4.5,8.766,0.0,13.266,13.266
Karl IDESJOE,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",HB,12.0,4.6,7.966,0.0,12.566,12.565999999999999
Karl IDESJOE,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",PB,21.0,4.3,8.4,0.0,12.7,12.7
Karl IDESJOE,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",SR,23.0,4.5,8.466,0.0,12.966,12.966
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,82.0,5.1,7.7,0.1,12.7,12.700000000000001
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,62.0,4.9,7.7,0.0,12.6,12.600000000000001
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,38.0,5.5,8.033,0.0,13.533,13.533
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,125.0,3.2,7.266,0.0,10.466,10.466000000000001
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,37.0,4.5,8.866,0.0,13.366,13.366
Karl IDESJOE,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,120.0,4.8,7.8,0.3,12.3,12.299999999999999
Karl IDESJÖ,SWE,,m,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,11.0,4.9,8.3,0.0,13.2,13.200000000000001
Luis IL SUNG MELANDER,SWE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,46.0,4.9,4.933,0.0,9.833,9.833
Luis IL SUNG MELANDER,SWE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,32.0,5.5,6.7,0.0,12.2,12.2
Luis IL SUNG MELANDER,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",PB,23.0,5.3,6.8,0.0,12.1,12.1
Luis IL SUNG MELANDER,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",PH,43.0,4.5,6.033,0.0,10.533,10.533000000000001
Luis IL SUNG MELANDER,SWE,2023-03-04,m,2023 Doha World Cup,qual,"Doha, Qatar",SR,27.0,5.5,6.966,0.0,12.466,12.466000000000001
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,73.0,4.6,8.266,0.0,12.866,12.866
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,99.0,3.6,8.266,0.0,11.866,11.866
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,116.0,4.7,4.4,0.0,9.1,9.100000000000001
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,129.0,4.2,4.7,0.0,8.9,8.9
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,100.0,5.5,6.866,0.0,12.366,12.366
Luis IL SUNG MELANDER,SWE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,107.0,4.0,9.033,0.0,13.033,13.033
Nikolaos ILIOPOULOS,GRE,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,70.0,5.0,7.733,0.0,12.733,12.733
Nikolaos ILIOPOULOS,GRE,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,74.0,5.0,8.4,0.0,13.4,13.4
Nikolaos ILIOPOULOS,GRE,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,8.0,5.2,8.566,0.0,13.766,13.766000000000002
Nikolaos ILIOPOULOS,GRE,2022-04-03,m,2022 Baku World Cup,final,"Baku, Azerbaijan",HB,5.0,5.2,8.4,0.0,13.6,13.600000000000001
Nikolaos ILIOPOULOS,GRE,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,7.0,5.4,8.633,0.0,14.033,14.033
Nikolaos ILIOPOULOS,GRE,2022-04-03,m,2022 Baku World Cup,final,"Baku, Azerbaijan",PB,6.0,5.4,8.8,0.0,14.2,14.200000000000001
Nikolaos ILIOPOULOS,GRE,2022-03-20,m,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,13.0,4.8,7.733,0.0,12.533,12.533
Nikolaos ILIOPOULOS,GRE,2022-03-20,m,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,17.0,4.9,7.933,0.0,12.833,12.833
Nikolaos ILIOPOULOS,GRE,2022-02-27,m,2022 Cottbus World Cup,final,"Cottbus, Germany",HB,7.0,4.8,7.966,0.0,12.766,12.766
Nikolaos ILIOPOULOS,GRE,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",HB,6.0,5.2,8.4,0.0,13.6,13.600000000000001
Nikolaos ILIOPOULOS,GRE,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,14.0,5.1,8.3,0.0,13.4,13.4
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,120.0,4.7,7.766,0.0,12.466,12.466000000000001
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,72.0,5.1,7.866,0.0,12.966,12.966
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,48.0,5.4,8.533,0.0,13.933,13.933
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,108.0,4.4,7.566,0.0,11.966,11.966000000000001
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,124.0,4.7,7.266,0.0,11.966,11.966000000000001
Nikolaos ILIOPOULOS,GRE,2023-10-08,m,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,109.0,4.8,8.733,0.0,13.533,13.533000000000001
Nikolaos ILIOPOULOS,GRE,2023-03-12,m,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,18.0,5.2,8.0,0.0,13.2,13.2
Nikolaos ILIOPOULOS,GRE,2023-03-12,m,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,32.0,4.3,7.366,0.0,11.666,11.666
Nikolaos ILIOPOULOS,GRE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,17.0,4.7,7.966,0.0,12.666,12.666
Nikolaos ILIOPOULOS,GRE,2023-02-26,m,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,38.0,5.4,6.2,0.0,11.6,11.600000000000001
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,103.0,4.7,7.566,0.0,12.266,12.266
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,41.0,5.2,7.7,0.0,12.9,12.9
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,50.0,5.2,8.066,0.0,13.266,13.266000000000002
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,72.0,4.3,8.033,0.0,12.333,12.332999999999998
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,35.0,4.7,8.7,0.0,13.4,13.399999999999999
Nikolaos ILIOPOULOS,GRE,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,43.0,4.8,9.166,0.0,13.966,13.966000000000001
Eyal INDIG,ISR,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,22.0,4.5,6.8,0.0,11.3,11.3
Eyal INDIG,ISR,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,20.0,5.8,7.466,0.0,13.266,13.266
Eyal INDIG,ISR,,m,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,18.0,4.6,6.9,0.0,11.5,11.5
Eyal INDIG,ISR,,m,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PH,15.0,5.1,7.0,0.0,12.1,12.1
Eyal INDIG,ISR,2022-03-29,m,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",PH,8.0,5.4,7.2,0.0,12.6,12.600000000000001
Eyal INDIG,ISR,2022-03-29,m,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,3.0,5.8,8.15,0.0,13.95,13.95
Eyal INDIG,ISR,2023-03-12,m,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,11.0,6.0,7.933,0.0,13.933,13.933
Eyal INDIG,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PH,1.0,6.0,8.15,0.0,14.15,14.15
Eyal INDIG,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PH,1.0,6.0,8.4,0.0,14.4,14.4
Eyal INDIG,ISR,2023-05-28,m,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,9.0,6.0,7.45,0.0,13.45,13.45
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,3.0,5.3,8.3,0.0,13.6,13.600000000000001
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,4.0,5.3,8.3,0.0,13.6,13.600000000000001
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,5.0,4.4,9.15,0.0,13.55,13.55
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,4.0,4.4,9.3,0.0,13.7,13.700000000000001
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT2,4.0,4.0,9.45,0.0,13.45,13.45
Eliran IOSCOVICH,ISR,2023-06-04,m,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT2,5.0,4.0,9.3,0.0,13.3,13.3
Eliran IOSCOVICH,ISR,2023-05-28,m,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,8.0,5.3,8.066,0.3,13.066,13.065999999999999
Eliran IOSCOVICH,ISR,2023-05-28,m,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,5.0,5.3,7.9,0.1,13.1,13.1
Eliran IOSCOVICH,ISR,2023-05-28,m,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,11.0,5.3,8.15,0.0,13.45,13.45
Eliran IOSCOVICH,ISR,2023-05-28,m,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,9.0,4.8,8.95,0.1,13.65,13.65
Eliran IOSCOVICH,ISR,2023-05-28,m,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,9.0,4.0,9.45,0.1,13.35,13.35
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,47.0,4.8,8.15,0.6,12.35,12.35
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,39.0,4.5,8.0,0.0,12.5,12.5
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,27.0,5.0,8.55,0.0,13.55,13.55
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,47.0,3.7,7.4,0.0,11.1,11.100000000000001
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,49.0,4.1,8.25,0.0,12.35,12.35
Eliran IOSCOVICH,ISR,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,40.0,4.4,9.0,0.0,13.4,13.4
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",FX,74.0,4.3,6.933,0.0,11.233,11.233
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",HB,68.0,4.6,6.933,0.0,11.533,11.533
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PB,73.0,4.7,6.466,0.0,11.166,11.166
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PH,80.0,5.1,4.066,0.0,9.166,9.166
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",SR,69.0,4.4,7.533,0.0,11.933,11.933
Michalis ISAIAS,CYP,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",VT1,77.0,4.8,7.833,0.3,12.332999999999998,12.332999999999998
Khumoyun ISLOMOV,UZB,2023-09-29,m,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",FX,4.0,5.6,8.533,0.0,14.133,14.133
Khumoyun ISLOMOV,UZB,2023-09-29,m,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,9.0,5.6,8.3,0.0,13.9,13.9
Khumoyun ISLOMOV,UZB,2023-09-29,m,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,27.0,4.7,6.8,0.0,11.5,11.5
Khumoyun ISLOMOV,UZB,2023-09-29,m,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT1,11.0,5.2,9.1,0.1,14.2,14.200000000000001
Khumoyun ISLOMOV,UZB,2023-09-29,m,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT2,11.0,4.8,9.1,0.1,13.8,13.799999999999999
Mark ISTENIC,SLO,,m,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",SR,0.0,3.3,7.65,0.0,10.95,10.95
Anton JAASKELAINEN,FIN,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",HB,62.0,4.0,7.866,0.0,11.866,11.866
Anton JAASKELAINEN,FIN,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PB,53.0,4.6,7.9,0.0,12.5,12.5
Anton JAASKELAINEN,FIN,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",PH,75.0,3.8,7.0,0.0,10.8,10.8
Anton JAASKELAINEN,FIN,2023-08-05,m,2023 FISU World University Games,qual,"Chengdu, China",SR,77.0,3.6,7.866,0.0,11.466,11.466
Rick JACOBS,NED,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,31.0,4.1,6.5,0.6,10.0,10.0
Rick JACOBS,NED,2022-02-27,m,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,16.0,4.9,7.933,0.0,12.833,12.833
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,76.0,4.7,7.966,0.0,12.666,12.666
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,98.0,4.1,7.066,0.0,11.166,11.166
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,97.0,4.2,7.3,0.0,11.5,11.5
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,111.0,3.6,5.566,0.0,9.166,9.166
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",SR,99.0,4.2,7.833,0.0,12.033,12.033000000000001
Aron JACOBSEN,DEN,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,105.0,4.8,7.866,0.3,12.366,12.366
Aron JACOBSEN,DEN,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,64.0,4.2,8.4,0.0,12.6,12.600000000000001
Johnny JACOBSON,USA,2023-08-06,m,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,29.0,5.3,8.1,0.4,13.0,12.999999999999998
Johnny JACOBSON,USA,2023-08-06,m,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,39.0,4.9,7.5,0.0,12.4,12.4
Johnny JACOBSON,USA,2023-08-06,m,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,61.0,5.3,6.95,0.0,12.25,12.25
Mathys JALBERT,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,26.0,5.1,7.6,0.0,12.7,12.7
Mathys JALBERT,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,21.0,3.8,8.25,0.0,12.05,12.05
Mathys JALBERT,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,29.0,3.6,7.6,0.0,11.2,11.2
Mathys JALBERT,CAN,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,22.0,4.6,7.85,0.0,12.45,12.45
Tegshmurun JAMIYANKHUU,MGL,,m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PH,57.0,3.1,5.766,3.0,5.866,5.866
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,3.0,6.7,7.733,0.0,14.433,14.433
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,24.0,6.7,7.2,0.0,13.9,13.9
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,0.0,6.3,8.133,0.0,14.433,14.433
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,12.0,4.8,8.333,0.0,13.133,13.133
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,51.0,4.8,8.3,0.0,13.1,13.100000000000001
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",HB,0.0,4.8,8.3,0.0,13.1,13.100000000000001
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,13.0,5.9,8.266,0.0,14.166,14.166
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,30.0,5.9,8.266,0.0,14.166,14.166
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,9.0,5.1,8.233,0.0,13.333,13.333
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,22.0,5.2,8.333,0.0,13.533,13.533000000000001
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",PH,0.0,5.1,7.466,0.0,12.566,12.565999999999999
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,17.0,4.7,8.3,0.0,13.0,13.0
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,56.0,4.7,8.366,0.0,13.066,13.065999999999999
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,4.0,5.6,9.2,0.0,14.8,14.799999999999999
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,0.0,6.0,8.033,0.3,13.733,13.732999999999999
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,10.0,5.6,9.1,0.1,14.6,14.6
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,13.0,5.6,9.1,0.1,14.6,14.6
Jake JARMAN,GBR,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,13.0,6.0,7.966,0.3,13.666,13.666
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,15.0,5.4,7.966,0.1,13.266,13.266
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,15.0,5.0,7.933,0.0,12.933,12.933
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,final,"Baku, Azerbaijan",VT1,7.0,5.6,9.3,0.0,14.9,14.9
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,2.0,5.6,9.066,0.0,14.666,14.666
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,2.0,5.6,9.133,0.0,14.733,14.732999999999999
Jake JARMAN,GBR,2022-04-03,m,2022 Baku World Cup,final,"Baku, Azerbaijan",VT2,7.0,5.2,7.9,0.0,13.1,13.100000000000001
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",FX,1.0,5.6,8.8,0.0,14.4,14.4
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,8.0,5.7,8.05,0.1,13.65,13.65
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",HB,6.0,3.8,8.733,0.0,12.533,12.533000000000001
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,9.0,3.8,9.25,0.0,13.05,13.05
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",PB,6.0,4.3,9.1,0.0,13.4,13.399999999999999
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,7.0,4.3,9.2,0.0,13.5,13.5
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",PH,2.0,5.5,8.066,0.0,13.566,13.566
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,2.0,5.5,7.75,0.0,13.25,13.25
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,19.0,5.0,7.6,0.0,12.6,12.6
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",VT1,1.0,5.6,9.133,0.1,14.633,14.633
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,1.0,5.6,9.25,0.1,14.75,14.75
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,final,"Liverpool, England",VT2,1.0,5.6,9.066,0.0,14.666,14.666
Jake JARMAN,GBR,2022-03-27,m,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,1.0,5.6,9.15,0.0,14.75,14.75
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,final,"Munich, Germany",FX,3.0,6.3,8.133,0.0,14.433,14.433
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,4.0,6.3,8.166,0.0,14.466,14.466000000000001
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,2.0,6.0,9.2,0.0,15.2,15.2
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,41.0,4.6,8.6,0.0,13.2,13.2
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,17.0,4.5,8.466,0.0,12.966,12.966
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,17.0,5.9,8.233,0.0,14.133,14.133000000000001
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,43.0,5.4,7.633,0.0,13.033,13.033000000000001
Jake JARMAN,GBR,2022-08-21,m,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,14.0,5.6,7.666,0.0,13.266,13.266
